"date","user_country","total_revenue","average_revenue","bounce_rate","total_visits","total_sales","is_holiday","days_till_holiday"
2017-06-28,"United States",9042.57,291.695806451613,1,1123,31,FALSE,6
2017-06-28,"Uruguay",0,NA,1,2,0,FALSE,20
2017-06-28,"Venezuela",0,NA,1,7,0,FALSE,7
2017-06-28,"Vietnam",0,NA,1,18,0,FALSE,NA
2017-06-28,"Yemen",0,NA,1,1,0,FALSE,NA
2017-06-29,"(not set)",0,NA,1,3,0,FALSE,NA
2017-06-29,"Albania",0,NA,1,2,0,FALSE,NA
2017-06-29,"Algeria",0,NA,1,5,0,FALSE,NA
2017-06-29,"Angola",0,NA,NA,2,0,FALSE,NA
2017-06-29,"Argentina",0,NA,1,13,0,FALSE,10
2017-06-29,"Armenia",0,NA,1,1,0,FALSE,NA
2017-06-29,"Australia",0,NA,1,36,0,FALSE,NA
2017-06-29,"Austria",0,NA,1,6,0,FALSE,NA
2017-06-29,"Azerbaijan",0,NA,1,1,0,FALSE,NA
2017-06-29,"Bangladesh",0,NA,1,6,0,FALSE,NA
2017-06-29,"Belarus",0,NA,1,1,0,FALSE,NA
2017-06-29,"Belgium",0,NA,1,14,0,FALSE,22
2017-06-29,"Bolivia",0,NA,NA,1,0,FALSE,NA
2017-06-29,"Bosnia & Herzegovina",0,NA,1,1,0,FALSE,NA
2017-06-29,"Brazil",0,NA,1,43,0,FALSE,10
2017-06-29,"Bulgaria",0,NA,1,7,0,FALSE,NA
2017-06-29,"Canada",0,NA,1,59,0,FALSE,2
2017-06-29,"Chile",0,NA,1,4,0,FALSE,17
2017-06-29,"China",0,NA,1,21,0,FALSE,NA
2017-06-29,"Colombia",0,NA,1,32,0,FALSE,4
2017-06-29,"Costa Rica",0,NA,NA,2,0,FALSE,26
2017-06-29,"Curaçao",0,NA,NA,1,0,FALSE,NA
2017-06-29,"Czechia",0,NA,1,10,0,FALSE,6
2017-06-29,"Côte d’Ivoire",0,NA,1,3,0,FALSE,NA
2017-06-29,"Denmark",0,NA,1,12,0,FALSE,NA
2017-06-29,"Ecuador",0,NA,1,6,0,FALSE,NA
2017-06-29,"Egypt",0,NA,1,5,0,FALSE,24
2017-06-29,"El Salvador",0,NA,1,5,0,FALSE,NA
2017-06-29,"Finland",0,NA,1,1,0,FALSE,NA
2017-06-29,"France",0,NA,1,91,0,FALSE,15
2017-06-29,"Georgia",0,NA,1,3,0,FALSE,NA
2017-06-29,"Germany",0,NA,1,73,0,FALSE,NA
2017-06-29,"Ghana",0,NA,1,2,0,FALSE,NA
2017-06-29,"Greece",0,NA,1,11,0,FALSE,NA
2017-06-29,"Honduras",0,NA,1,1,0,FALSE,NA
2017-06-29,"Hong Kong",0,NA,1,9,0,FALSE,2
2017-06-29,"Hungary",0,NA,1,8,0,FALSE,NA
2017-06-29,"Iceland",0,NA,1,2,0,FALSE,NA
2017-06-29,"India",0,NA,1,171,0,FALSE,NA
2017-06-29,"Indonesia",0,NA,1,16,0,FALSE,NA
2017-06-29,"Iraq",0,NA,NA,1,0,FALSE,NA
2017-06-29,"Ireland",0,NA,1,26,0,FALSE,NA
2017-06-29,"Israel",0,NA,1,13,0,FALSE,NA
2017-06-29,"Italy",0,NA,1,44,0,FALSE,NA
2017-06-29,"Japan",0,NA,1,73,0,FALSE,18
2017-06-29,"Jersey",0,NA,1,1,0,FALSE,NA
2017-06-29,"Jordan",0,NA,1,4,0,FALSE,NA
2017-06-29,"Kazakhstan",0,NA,1,3,0,FALSE,7
2017-06-29,"Kenya",0,NA,1,1,0,FALSE,NA
2017-06-29,"Kosovo",0,NA,NA,1,0,FALSE,NA
2017-06-29,"Kuwait",0,NA,NA,1,0,FALSE,NA
2017-06-29,"Latvia",0,NA,1,3,0,FALSE,NA
2017-06-29,"Lebanon",0,NA,NA,1,0,FALSE,NA
2017-06-29,"Libya",0,NA,1,1,0,FALSE,NA
2017-06-29,"Luxembourg",0,NA,NA,1,0,FALSE,NA
2017-06-29,"Macedonia (FYROM)",0,NA,1,1,0,FALSE,NA
2017-06-29,"Malaysia",0,NA,1,13,0,FALSE,NA
2017-06-29,"Malta",0,NA,NA,1,0,TRUE,0
2017-06-29,"Mexico",0,NA,1,27,0,FALSE,NA
2017-06-29,"Moldova",0,NA,1,3,0,FALSE,NA
2017-06-29,"Mongolia",0,NA,NA,1,0,FALSE,NA
2017-06-29,"Montenegro",0,NA,1,1,0,FALSE,NA
2017-06-29,"Morocco",0,NA,1,3,0,FALSE,31
2017-06-29,"Myanmar (Burma)",0,NA,1,2,0,FALSE,NA
2017-06-29,"Nepal",0,NA,1,1,0,FALSE,NA
2017-06-29,"Netherlands",0,NA,1,29,0,FALSE,NA
2017-06-29,"New Zealand",0,NA,1,6,0,FALSE,NA
2017-06-29,"Nigeria",0,NA,1,6,0,FALSE,NA
2017-06-29,"Norway",0,NA,1,3,0,FALSE,NA
2017-06-29,"Pakistan",0,NA,1,9,0,FALSE,NA
2017-06-29,"Panama",0,NA,1,6,0,FALSE,NA
2017-06-29,"Peru",0,NA,1,8,0,TRUE,0
2017-06-29,"Philippines",0,NA,1,12,0,FALSE,NA
2017-06-29,"Poland",0,NA,1,16,0,FALSE,NA
2017-06-29,"Portugal",0,NA,1,8,0,FALSE,2
2017-06-29,"Qatar",0,NA,1,1,0,FALSE,NA
2017-06-29,"Romania",0,NA,1,4,0,FALSE,NA
2017-06-29,"Russia",0,NA,1,26,0,FALSE,NA
2017-06-29,"Saudi Arabia",0,NA,1,3,0,FALSE,NA
2017-06-29,"Serbia",0,NA,1,2,0,FALSE,NA
2017-06-29,"Singapore",0,NA,1,35,0,FALSE,NA
2017-06-29,"Slovakia",0,NA,1,5,0,FALSE,6
2017-06-29,"Slovenia",0,NA,1,2,0,FALSE,NA
2017-06-29,"South Africa",0,NA,1,9,0,FALSE,NA
2017-06-29,"South Korea",0,NA,1,8,0,FALSE,NA
2017-06-29,"Spain",0,NA,1,38,0,FALSE,26
2017-06-29,"Sri Lanka",0,NA,1,3,0,FALSE,NA
2017-06-29,"St. Barthélemy",0,NA,1,1,0,FALSE,NA
2017-06-29,"Sweden",0,NA,1,20,0,FALSE,NA
2017-06-29,"Switzerland",51.04,51.04,1,8,1,TRUE,0
2017-06-29,"Taiwan",0,NA,1,16,0,FALSE,NA
2017-06-29,"Thailand",0,NA,1,30,0,FALSE,NA
2017-06-29,"Trinidad & Tobago",0,NA,NA,2,0,FALSE,NA
2017-06-29,"Tunisia",0,NA,1,2,0,FALSE,26
2017-06-29,"Turkey",0,NA,1,19,0,FALSE,16
2017-06-29,"Uganda",0,NA,1,3,0,FALSE,NA
2017-06-29,"Ukraine",0,NA,1,10,0,FALSE,NA
2017-06-29,"United Arab Emirates",0,NA,1,9,0,FALSE,NA
2017-06-29,"United Kingdom",0,NA,1,127,0,FALSE,13
2017-06-29,"United States",4792,111.441860465116,1,1270,43,FALSE,5
2017-06-29,"Uruguay",0,NA,1,3,0,FALSE,19
2017-06-29,"Venezuela",0,NA,1,5,0,FALSE,6
2017-06-29,"Vietnam",0,NA,1,26,0,FALSE,NA
2017-06-29,"Yemen",0,NA,1,1,0,FALSE,NA
2017-06-29,"Zambia",0,NA,1,1,0,FALSE,NA
2017-06-30,"(not set)",0,NA,NA,1,0,FALSE,NA
2017-06-30,"Afghanistan",0,NA,1,2,0,FALSE,NA
2017-06-30,"Algeria",0,NA,1,2,0,FALSE,NA
2017-06-30,"Antigua & Barbuda",0,NA,NA,1,0,FALSE,NA
2017-06-30,"Argentina",0,NA,1,17,0,FALSE,9
2017-06-30,"Armenia",0,NA,1,1,0,FALSE,NA
2017-06-30,"Australia",0,NA,1,46,0,FALSE,NA
2017-06-30,"Austria",0,NA,1,11,0,FALSE,NA
2017-06-30,"Azerbaijan",0,NA,1,1,0,FALSE,NA
2017-06-30,"Bangladesh",0,NA,1,6,0,FALSE,NA
2017-06-30,"Belarus",0,NA,1,2,0,FALSE,NA
2017-06-30,"Belgium",0,NA,1,13,0,FALSE,21
2017-06-30,"Bosnia & Herzegovina",0,NA,1,3,0,FALSE,NA
2017-06-30,"Botswana",0,NA,1,1,0,FALSE,NA
2017-06-30,"Brazil",0,NA,1,30,0,FALSE,9
2017-06-30,"Bulgaria",0,NA,1,6,0,FALSE,NA
2017-06-30,"Cameroon",0,NA,1,2,0,FALSE,NA
2017-06-30,"Canada",0,NA,1,55,0,FALSE,1
2017-06-30,"Chile",0,NA,1,6,0,FALSE,16
2017-06-30,"China",0,NA,1,16,0,FALSE,NA
2017-06-30,"Colombia",0,NA,1,27,0,FALSE,3
2017-06-30,"Costa Rica",0,NA,1,3,0,FALSE,25
2017-06-30,"Cyprus",0,NA,1,2,0,FALSE,NA
2017-06-30,"Czechia",0,NA,1,4,0,FALSE,5
2017-06-30,"Côte d’Ivoire",0,NA,NA,1,0,FALSE,NA
2017-06-30,"Denmark",0,NA,1,5,0,FALSE,NA
2017-06-30,"Dominican Republic",0,NA,1,3,0,FALSE,NA
2017-06-30,"Ecuador",0,NA,1,5,0,FALSE,NA
2017-06-30,"Egypt",0,NA,1,9,0,FALSE,23
2017-06-30,"Estonia",0,NA,1,3,0,FALSE,NA
2017-06-30,"Finland",0,NA,1,1,0,FALSE,NA
2017-06-30,"France",0,NA,1,41,0,FALSE,14
2017-06-30,"Georgia",0,NA,1,5,0,FALSE,NA
2017-06-30,"Germany",0,NA,1,70,0,FALSE,NA
2017-06-30,"Greece",0,NA,1,6,0,FALSE,NA
2017-06-30,"Guam",0,NA,1,1,0,FALSE,NA
2017-06-30,"Hong Kong",0,NA,1,11,0,FALSE,1
2017-06-30,"Hungary",0,NA,1,2,0,FALSE,NA
2017-06-30,"India",0,NA,1,165,0,FALSE,NA
2017-06-30,"Indonesia",0,NA,1,23,0,FALSE,NA
2017-06-30,"Iraq",0,NA,1,1,0,FALSE,NA
2017-06-30,"Ireland",0,NA,1,20,0,FALSE,NA
2017-06-30,"Israel",0,NA,1,5,0,FALSE,NA
2017-06-30,"Italy",0,NA,1,27,0,FALSE,NA
2017-06-30,"Japan",0,NA,1,51,0,FALSE,17
2017-06-30,"Kazakhstan",0,NA,1,1,0,FALSE,6
2017-06-30,"Kenya",0,NA,1,1,0,FALSE,NA
2017-06-30,"Kuwait",0,NA,1,1,0,FALSE,NA
2017-06-30,"Laos",0,NA,NA,1,0,FALSE,NA
2017-06-30,"Lithuania",0,NA,1,1,0,FALSE,6
2017-06-30,"Malaysia",0,NA,1,71,0,FALSE,NA
2017-06-30,"Maldives",0,NA,NA,1,0,FALSE,NA
2017-06-30,"Malta",0,NA,NA,2,0,FALSE,NA
2017-06-30,"Martinique",0,NA,NA,1,0,FALSE,NA
2017-06-30,"Mexico",0,NA,1,34,0,FALSE,NA
2017-06-30,"Monaco",0,NA,1,1,0,FALSE,NA
2017-06-30,"Morocco",0,NA,1,3,0,FALSE,30
2017-06-30,"Myanmar (Burma)",0,NA,1,1,0,FALSE,NA
2017-06-30,"Namibia",0,NA,1,3,0,FALSE,NA
2017-06-30,"Netherlands",0,NA,1,23,0,FALSE,NA
2017-06-30,"New Zealand",0,NA,1,6,0,FALSE,NA
2017-06-30,"Nigeria",0,NA,1,9,0,FALSE,NA
2017-06-30,"Northern Mariana Islands",0,NA,1,2,0,FALSE,NA
2017-06-30,"Norway",0,NA,1,4,0,FALSE,NA
2017-06-30,"Pakistan",0,NA,1,17,0,FALSE,NA
2017-06-30,"Panama",0,NA,1,4,0,FALSE,NA
2017-06-30,"Peru",0,NA,1,9,0,FALSE,28
2017-06-30,"Philippines",0,NA,1,15,0,FALSE,NA
2017-06-30,"Poland",0,NA,1,20,0,FALSE,NA
2017-06-30,"Puerto Rico",0,NA,NA,1,0,FALSE,4
2017-06-30,"Qatar",0,NA,NA,1,0,FALSE,NA
2017-06-30,"Romania",0,NA,1,13,0,FALSE,NA
2017-06-30,"Russia",0,NA,1,22,0,FALSE,NA
2017-06-30,"Saudi Arabia",0,NA,1,7,0,FALSE,NA
2017-06-30,"Serbia",0,NA,1,3,0,FALSE,NA
2017-06-30,"Singapore",0,NA,1,16,0,FALSE,NA
2017-06-30,"Sint Maarten",0,NA,NA,1,0,FALSE,NA
2017-06-30,"Slovakia",0,NA,1,3,0,FALSE,5
2017-06-30,"Slovenia",0,NA,1,4,0,FALSE,NA
2017-06-30,"Somalia",0,NA,NA,1,0,FALSE,NA
2017-06-30,"South Africa",0,NA,1,3,0,FALSE,NA
2017-06-30,"South Korea",0,NA,1,12,0,FALSE,NA
2017-06-30,"Spain",0,NA,1,28,0,FALSE,25
2017-06-30,"Sri Lanka",0,NA,1,3,0,FALSE,NA
2017-06-30,"Sweden",0,NA,1,12,0,FALSE,NA
2017-06-30,"Switzerland",0,NA,1,4,0,FALSE,32
2017-06-30,"Taiwan",0,NA,1,33,0,FALSE,NA
2017-06-30,"Tanzania",0,NA,NA,1,0,FALSE,NA
2017-06-30,"Thailand",0,NA,1,10,0,FALSE,NA
2017-06-30,"Tunisia",0,NA,1,1,0,FALSE,25
2017-06-30,"Turkey",0,NA,1,14,0,FALSE,15
2017-06-30,"Ukraine",0,NA,1,8,0,FALSE,NA
2017-06-30,"United Arab Emirates",0,NA,1,4,0,FALSE,NA
2017-06-30,"United Kingdom",0,NA,1,112,0,FALSE,12
2017-06-30,"United States",4204.98,127.423636363636,1,1211,33,FALSE,4
2017-06-30,"Uruguay",0,NA,1,2,0,FALSE,18
2017-06-30,"Uzbekistan",0,NA,1,1,0,FALSE,NA
2017-06-30,"Venezuela",0,NA,NA,2,0,FALSE,5
2017-06-30,"Vietnam",0,NA,1,22,0,FALSE,NA
2017-07-01,"(not set)",0,NA,1,3,0,FALSE,NA
2017-07-01,"Albania",0,NA,1,1,0,FALSE,NA
2017-07-01,"Algeria",0,NA,1,3,0,FALSE,NA
2017-07-01,"Argentina",0,NA,1,38,0,FALSE,8
2017-07-01,"Armenia",0,NA,1,2,0,FALSE,NA
2017-07-01,"Aruba",0,NA,1,1,0,FALSE,NA
2017-07-01,"Australia",0,NA,1,42,0,FALSE,NA
2017-07-01,"Austria",0,NA,1,3,0,FALSE,NA
2017-07-01,"Bahrain",0,NA,NA,1,0,FALSE,NA
2017-07-01,"Bangladesh",0,NA,1,4,0,FALSE,NA
2017-07-01,"Belgium",0,NA,1,27,0,FALSE,20
2017-07-01,"Bhutan",0,NA,NA,1,0,FALSE,NA
2017-07-01,"Bosnia & Herzegovina",0,NA,1,1,0,FALSE,NA
2017-07-01,"Brazil",0,NA,1,34,0,FALSE,8
2017-07-01,"Brunei",0,NA,NA,1,0,FALSE,NA
2017-07-01,"Bulgaria",0,NA,1,1,0,FALSE,NA
2017-07-01,"Cameroon",0,NA,NA,1,0,FALSE,NA
2017-07-01,"Canada",0,NA,1,58,0,TRUE,0
2017-07-01,"Chile",0,NA,1,3,0,FALSE,15
2017-07-01,"China",0,NA,1,7,0,FALSE,NA
2017-07-01,"Colombia",0,NA,1,13,0,FALSE,2
2017-07-01,"Croatia",0,NA,1,6,0,FALSE,NA
2017-07-01,"Czechia",0,NA,1,16,0,FALSE,4
2017-07-01,"Côte d’Ivoire",0,NA,1,1,0,FALSE,NA
2017-07-01,"Denmark",0,NA,1,6,0,FALSE,NA
2017-07-01,"Dominican Republic",0,NA,NA,2,0,FALSE,NA
2017-07-01,"Ecuador",0,NA,1,2,0,FALSE,NA
2017-07-01,"Egypt",0,NA,1,3,0,FALSE,22
2017-07-01,"El Salvador",0,NA,1,4,0,FALSE,NA
2017-07-01,"Estonia",0,NA,1,4,0,FALSE,NA
2017-07-01,"Finland",0,NA,NA,1,0,FALSE,NA
2017-07-01,"France",0,NA,1,70,0,FALSE,13
2017-07-01,"Georgia",0,NA,NA,1,0,FALSE,NA
2017-07-01,"Germany",0,NA,1,59,0,FALSE,NA
2017-07-01,"Ghana",0,NA,1,3,0,FALSE,NA
2017-07-01,"Greece",0,NA,1,7,0,FALSE,NA
2017-07-01,"Guyana",0,NA,1,1,0,FALSE,NA
2017-07-01,"Honduras",0,NA,1,2,0,FALSE,NA
2017-07-01,"Hong Kong",0,NA,1,20,0,TRUE,0
2017-07-01,"Hungary",0,NA,1,20,0,FALSE,NA
2017-07-01,"Iceland",0,NA,1,1,0,FALSE,NA
2017-07-01,"India",0,NA,1,128,0,FALSE,NA
2017-07-01,"Indonesia",0,NA,1,23,0,FALSE,NA
2017-07-01,"Iraq",0,NA,1,2,0,FALSE,NA
2017-07-01,"Ireland",0,NA,1,9,0,FALSE,NA
2017-07-01,"Israel",0,NA,1,14,0,FALSE,NA
2017-07-01,"Italy",0,NA,1,20,0,FALSE,NA
2017-07-01,"Japan",0,NA,1,36,0,FALSE,16
2017-07-01,"Jordan",0,NA,1,1,0,FALSE,NA
2017-07-01,"Kazakhstan",0,NA,1,4,0,FALSE,5
2017-07-01,"Kenya",0,NA,1,3,0,FALSE,NA
2017-07-01,"Laos",0,NA,1,2,0,FALSE,NA
2017-07-01,"Latvia",0,NA,1,3,0,FALSE,NA
2017-07-01,"Lithuania",0,NA,1,3,0,FALSE,5
2017-07-01,"Luxembourg",0,NA,1,1,0,FALSE,NA
2017-07-01,"Macedonia (FYROM)",0,NA,1,1,0,FALSE,NA
2017-07-01,"Malaysia",0,NA,1,17,0,FALSE,NA
2017-07-01,"Malta",0,NA,NA,1,0,FALSE,NA
2017-07-01,"Mauritius",0,NA,NA,1,0,FALSE,NA
2017-07-01,"Mexico",0,NA,1,17,0,FALSE,NA
2017-07-01,"Moldova",0,NA,1,2,0,FALSE,NA
2017-07-01,"Morocco",0,NA,1,6,0,FALSE,29
2017-07-01,"Myanmar (Burma)",0,NA,NA,1,0,FALSE,NA
2017-07-01,"Namibia",0,NA,1,2,0,FALSE,NA
2017-07-01,"Netherlands",0,NA,1,25,0,FALSE,NA
2017-07-01,"New Zealand",0,NA,1,14,0,FALSE,NA
2017-07-01,"Nigeria",0,NA,1,7,0,FALSE,NA
2017-07-01,"Norway",0,NA,1,6,0,FALSE,NA
2017-07-01,"Oman",0,NA,1,1,0,FALSE,NA
2017-07-01,"Pakistan",0,NA,1,7,0,FALSE,NA
2017-07-01,"Palestine",0,NA,1,1,0,FALSE,NA
2017-07-01,"Panama",0,NA,1,1,0,FALSE,NA
2017-07-01,"Peru",0,NA,NA,1,0,FALSE,27
2017-07-01,"Philippines",0,NA,1,25,0,FALSE,NA
2017-07-01,"Poland",0,NA,1,26,0,FALSE,NA
2017-07-01,"Portugal",0,NA,1,6,0,TRUE,0
2017-07-01,"Puerto Rico",0,NA,NA,1,0,FALSE,3
2017-07-01,"Romania",0,NA,1,15,0,FALSE,NA
2017-07-01,"Russia",0,NA,1,4,0,FALSE,NA
2017-07-01,"Saudi Arabia",0,NA,1,2,0,FALSE,NA
2017-07-01,"Senegal",0,NA,1,1,0,FALSE,NA
2017-07-01,"Serbia",0,NA,1,7,0,FALSE,NA
2017-07-01,"Singapore",0,NA,1,11,0,FALSE,NA
2017-07-01,"Slovakia",0,NA,1,11,0,FALSE,4
2017-07-01,"Slovenia",0,NA,1,2,0,FALSE,NA
2017-07-01,"South Africa",0,NA,1,5,0,FALSE,NA
2017-07-01,"South Korea",0,NA,1,10,0,FALSE,NA
2017-07-01,"Spain",0,NA,1,14,0,FALSE,24
2017-07-01,"Sri Lanka",0,NA,1,8,0,FALSE,NA
2017-07-01,"Sweden",0,NA,1,5,0,FALSE,NA
2017-07-01,"Switzerland",0,NA,1,5,0,FALSE,31
2017-07-01,"Taiwan",0,NA,1,21,0,FALSE,NA
2017-07-01,"Thailand",0,NA,1,13,0,FALSE,NA
2017-07-01,"Timor-Leste",0,NA,NA,1,0,FALSE,NA
2017-07-01,"Tunisia",0,NA,1,1,0,FALSE,24
2017-07-01,"Turkey",0,NA,1,23,0,FALSE,14
2017-07-01,"Ukraine",0,NA,1,13,0,FALSE,NA
2017-07-01,"United Arab Emirates",0,NA,1,8,0,FALSE,NA
2017-07-01,"United Kingdom",0,NA,1,128,0,FALSE,11
2017-07-01,"United States",100.54,33.5133333333333,1,827,3,FALSE,3
2017-07-01,"Venezuela",0,NA,1,3,0,FALSE,4
2017-07-01,"Vietnam",0,NA,1,18,0,FALSE,NA
2017-07-02,"(not set)",0,NA,1,1,0,FALSE,NA
2017-07-02,"Algeria",0,NA,1,5,0,FALSE,NA
2017-07-02,"Argentina",0,NA,1,4,0,FALSE,7
2017-07-02,"Australia",0,NA,1,36,0,FALSE,NA
2017-07-02,"Austria",0,NA,1,5,0,FALSE,NA
2017-07-02,"Azerbaijan",0,NA,1,1,0,FALSE,NA
2017-07-02,"Bangladesh",0,NA,1,3,0,FALSE,NA
2017-07-02,"Belarus",0,NA,1,4,0,FALSE,NA
2017-07-02,"Belgium",0,NA,1,21,0,FALSE,19
2017-07-02,"Benin",0,NA,1,1,0,FALSE,NA
2017-07-02,"Bosnia & Herzegovina",0,NA,1,2,0,FALSE,NA
2017-07-02,"Brazil",0,NA,1,21,0,FALSE,7
2017-07-02,"Bulgaria",0,NA,1,12,0,FALSE,NA
2017-07-02,"Cambodia",0,NA,1,4,0,FALSE,NA
2017-07-02,"Cameroon",0,NA,1,1,0,FALSE,NA
2017-07-02,"Canada",0,NA,1,57,0,FALSE,10
2017-07-02,"Chile",0,NA,1,3,0,FALSE,14
2017-07-02,"China",0,NA,1,11,0,FALSE,NA
2017-07-02,"Colombia",0,NA,1,9,0,FALSE,1
2017-07-02,"Costa Rica",0,NA,1,1,0,FALSE,23
2017-07-02,"Croatia",0,NA,1,3,0,FALSE,NA
2017-07-02,"Czechia",0,NA,1,16,0,FALSE,3
2017-07-02,"Côte d’Ivoire",0,NA,1,2,0,FALSE,NA
2017-07-02,"Denmark",0,NA,1,8,0,FALSE,NA
2017-07-02,"Dominican Republic",0,NA,1,2,0,FALSE,NA
2017-07-02,"Egypt",0,NA,1,1,0,FALSE,21
2017-07-02,"Estonia",0,NA,1,7,0,FALSE,NA
2017-07-02,"Faroe Islands",0,NA,1,1,0,FALSE,NA
2017-07-02,"Finland",0,NA,1,6,0,FALSE,NA
2017-07-02,"France",0,NA,1,84,0,FALSE,12
2017-07-02,"Georgia",0,NA,1,5,0,FALSE,NA
2017-07-02,"Germany",0,NA,1,44,0,FALSE,NA
2017-07-02,"Gibraltar",0,NA,NA,1,0,FALSE,NA
2017-07-02,"Greece",0,NA,1,11,0,FALSE,NA
2017-07-02,"Guatemala",0,NA,1,3,0,FALSE,NA
2017-07-02,"Haiti",0,NA,NA,1,0,FALSE,NA
2017-07-02,"Hong Kong",0,NA,1,6,0,FALSE,NA
2017-07-02,"Hungary",0,NA,1,25,0,FALSE,NA
2017-07-02,"Iceland",0,NA,NA,1,0,FALSE,NA
2017-07-02,"India",0,NA,1,116,0,FALSE,NA
2017-07-02,"Indonesia",0,NA,1,12,0,FALSE,NA
2017-07-02,"Iraq",0,NA,1,2,0,FALSE,NA
2017-07-02,"Ireland",0,NA,1,8,0,FALSE,NA
2017-07-02,"Israel",0,NA,1,15,0,FALSE,NA
2017-07-02,"Italy",0,NA,1,14,0,FALSE,NA
2017-07-02,"Japan",0,NA,1,47,0,FALSE,15
2017-07-02,"Jordan",0,NA,1,1,0,FALSE,NA
2017-07-02,"Kazakhstan",0,NA,1,2,0,FALSE,4
2017-07-02,"Kenya",0,NA,1,2,0,FALSE,NA
2017-07-02,"Kyrgyzstan",0,NA,1,1,0,FALSE,NA
2017-07-02,"Laos",0,NA,1,1,0,FALSE,NA
2017-07-02,"Latvia",0,NA,1,5,0,FALSE,NA
2017-07-02,"Malaysia",0,NA,1,17,0,FALSE,NA
2017-07-02,"Malta",0,NA,NA,1,0,FALSE,NA
2017-07-02,"Mauritius",0,NA,1,1,0,FALSE,NA
2017-07-02,"Mexico",0,NA,1,21,0,FALSE,NA
2017-07-02,"Moldova",0,NA,1,1,0,FALSE,NA
2017-07-02,"Montenegro",0,NA,1,1,0,FALSE,NA
2017-07-02,"Morocco",0,NA,1,5,0,FALSE,28
2017-07-02,"Myanmar (Burma)",0,NA,NA,1,0,FALSE,NA
2017-07-02,"Namibia",0,NA,1,1,0,FALSE,NA
2017-07-02,"Netherlands",0,NA,1,30,0,FALSE,NA
2017-07-02,"New Zealand",0,NA,1,9,0,FALSE,NA
2017-07-02,"Nigeria",0,NA,1,6,0,FALSE,NA
2017-07-02,"Norway",0,NA,1,5,0,FALSE,NA
2017-07-02,"Pakistan",0,NA,1,9,0,FALSE,NA
2017-07-02,"Panama",0,NA,1,4,0,FALSE,NA
2017-07-02,"Peru",0,NA,1,5,0,FALSE,26
2017-07-02,"Philippines",0,NA,1,12,0,FALSE,NA
2017-07-02,"Poland",0,NA,1,31,0,FALSE,NA
2017-07-02,"Portugal",0,NA,1,2,0,FALSE,NA
2017-07-02,"Puerto Rico",0,NA,NA,1,0,FALSE,2
2017-07-02,"Qatar",0,NA,NA,1,0,FALSE,NA
2017-07-02,"Romania",0,NA,1,12,0,FALSE,NA
2017-07-02,"Russia",0,NA,1,19,0,FALSE,NA
2017-07-02,"Saudi Arabia",0,NA,1,8,0,FALSE,NA
2017-07-02,"Serbia",0,NA,1,11,0,FALSE,NA
2017-07-02,"Singapore",0,NA,1,16,0,FALSE,NA
2017-07-02,"Slovakia",0,NA,1,12,0,FALSE,3
2017-07-02,"Slovenia",0,NA,1,2,0,FALSE,NA
2017-07-02,"South Africa",0,NA,1,5,0,FALSE,NA
2017-07-02,"South Korea",0,NA,1,14,0,FALSE,NA
2017-07-02,"Spain",0,NA,1,16,0,FALSE,23
2017-07-02,"Sri Lanka",0,NA,1,2,0,FALSE,NA
2017-07-02,"St. Vincent & Grenadines",0,NA,NA,1,0,FALSE,NA
2017-07-02,"Sweden",0,NA,1,19,0,FALSE,NA
2017-07-02,"Switzerland",0,NA,1,7,0,FALSE,30
2017-07-02,"Taiwan",0,NA,1,43,0,FALSE,NA
2017-07-02,"Tanzania",0,NA,1,3,0,FALSE,NA
2017-07-02,"Thailand",0,NA,1,18,0,FALSE,NA
2017-07-02,"Tunisia",0,NA,1,2,0,FALSE,23
2017-07-02,"Turkey",0,NA,1,17,0,FALSE,13
2017-07-02,"Turks & Caicos Islands",0,NA,1,2,0,FALSE,NA
2017-07-02,"Uganda",0,NA,1,1,0,FALSE,NA
2017-07-02,"Ukraine",0,NA,1,13,0,FALSE,NA
2017-07-02,"United Arab Emirates",0,NA,1,7,0,FALSE,NA
2017-07-02,"United Kingdom",0,NA,1,103,0,FALSE,10
2017-07-02,"United States",678.99,84.87375,1,705,8,FALSE,2
2017-07-02,"Uruguay",0,NA,1,2,0,FALSE,16
2017-07-02,"Vietnam",0,NA,1,15,0,FALSE,NA
2017-07-03,"(not set)",0,NA,1,5,0,FALSE,NA
2017-07-03,"Albania",0,NA,1,1,0,FALSE,NA
2017-07-03,"Argentina",0,NA,1,9,0,FALSE,6
2017-07-03,"Australia",0,NA,1,55,0,FALSE,NA
2017-07-03,"Austria",0,NA,1,5,0,FALSE,NA
2017-07-03,"Bangladesh",0,NA,1,10,0,FALSE,NA
2017-07-03,"Belgium",0,NA,1,14,0,FALSE,18
2017-07-03,"Bosnia & Herzegovina",0,NA,1,2,0,FALSE,NA
2017-07-03,"Brazil",0,NA,1,34,0,FALSE,6
2017-07-03,"Bulgaria",0,NA,1,5,0,FALSE,NA
2017-07-03,"Cambodia",0,NA,1,1,0,FALSE,NA
2017-07-03,"Cameroon",0,NA,1,1,0,FALSE,NA
2017-07-03,"Canada",24.99,24.99,1,46,1,FALSE,9
2017-07-03,"Chile",0,NA,1,8,0,FALSE,13
2017-07-03,"China",0,NA,1,10,0,FALSE,NA
2017-07-03,"Colombia",0,NA,1,11,0,TRUE,0
2017-07-03,"Costa Rica",0,NA,1,2,0,FALSE,22
2017-07-03,"Croatia",0,NA,1,4,0,FALSE,NA
